analysis_key,complexity,file_complexity,complexity_in_classes,class_complexity,complexity_in_functions,function_complexity,class_complexity_distribution,function_complexity_distribution,file_complexity_distribution,xs,xs_percent,tangle_design,fat_class,fat_design,fat_leaf_package,fat_method,cognitive_complexity,tests,test_execution_time,test_errors,skipped_tests,test_failures,test_success_density,test_data,coverage,new_coverage,lines_to_cover,new_lines_to_cover,uncovered_lines,new_uncovered_lines,line_coverage,new_line_coverage,coverage_line_hits_data,conditions_to_cover,new_conditions_to_cover,uncovered_conditions,new_uncovered_conditions,branch_coverage,new_branch_coverage,conditions_by_line,covered_conditions_by_line,it_coverage,new_it_coverage,it_lines_to_cover,new_it_lines_to_cover,it_uncovered_lines,new_it_uncovered_lines,it_line_coverage,new_it_line_coverage,it_coverage_line_hits_data,it_conditions_to_cover,new_it_conditions_to_cover,it_uncovered_conditions,new_it_uncovered_conditions,it_branch_coverage,new_it_branch_coverage,it_conditions_by_line,it_covered_conditions_by_line,overall_coverage,new_overall_coverage,overall_lines_to_cover,new_overall_lines_to_cover,overall_uncovered_lines,new_overall_uncovered_lines,overall_line_coverage,new_overall_line_coverage,overall_coverage_line_hits_data,overall_conditions_to_cover,new_overall_conditions_to_cover,overall_uncovered_conditions,new_overall_uncovered_conditions,overall_branch_coverage,new_overall_branch_coverage,overall_conditions_by_line,overall_covered_conditions_by_line,executable_lines_data,arch_violations,arch_violations_weighted,public_api,public_documented_api_density,public_undocumented_api,commented_out_code_lines,duplicated_lines,duplicated_blocks,duplicated_files,duplicated_lines_density,duplications_data,new_duplicated_lines,new_duplicated_blocks,new_duplicated_lines_density,quality_gate_details,quality_profiles,arch-diagrams,s101.buildbreaker,Structure101_Web_Application_URL,project,violations,blocker_violations,critical_violations,major_violations,minor_violations,info_violations,new_violations,new_blocker_violations,new_critical_violations,new_major_violations,new_minor_violations,new_info_violations,false_positive_issues,open_issues,reopened_issues,confirmed_issues,wont_fix_issues,afferent-couplings,efferent-couplings,number-of-classes-and-interfaces,package-dependency-cycles,missing_package_info,package,missing_package_info_count,package_count,package_info_count,java_count,sqale_index,new_technical_debt,sqale_rating,development_cost,sqale_debt_ratio,new_sqale_debt_ratio,code_smells,new_code_smells,effort_to_reach_maintainability_rating_a,new_maintainability_rating,burned_budget,business_value,team_size,fat_method_list,s101_model_name,s101_model_sequential_actions,s101_model_refactoring_actions,s101_model_class_mappings,s101_model_alignment,alert_status,bugs,new_bugs,reliability_remediation_effort,new_reliability_remediation_effort,reliability_rating,new_reliability_rating,last_commit_date,vulnerabilities,new_vulnerabilities,security_remediation_effort,new_security_remediation_effort,security_rating,new_security_rating,lines,generated_lines,ncloc,ncloc_language_distribution,generated_ncloc,classes,files,directories,functions,accessors,statements,projects,comment_lines,comment_lines_density,ncloc_data,comment_lines_data,new_lines,sg_i.CORE_VIOLATIONS_COMPONENT_DEPENDENCIES,sg_i.CORE_BIGGEST_COMPONENT_CYCLE_GROUP,sg_i.CORE_UNASSIGNED_COMPONENTS,sg_i.CORE_EMPTY_ARTIFACT_COUNT,sg_i.CORE_LINES_OF_CODE,sg_i.CORE_NCCD,sg_i.CORE_DUPLICATES,sg_i.CORE_COMPONENT_DEPENDENCIES_TO_REMOVE_COMPONENTS,sg_i.CORE_CODE_COMMENT_LINES,sg_i.CORE_IGNORED_DUPLICATES,sg_i.CORE_THRESHOLD_VIOLATIONS,sg_i.CORE_COMMENT_LINES,sg_i.CORE_RELATIVE_CYCLICITY_COMPONENTS,sg_i.CORE_IGNORED_VIOLATIONS_PARSER_DEPENDENCIES,sg_i.CORE_CYCLIC_COMPONENTS,sg_i.JAVA_RELATIVE_CYCLICITY_PACKAGES,sg_i.CORE_VIOLATIONS_PARSER_DEPENDENCIES,sg_i.JAVA_COMPONENT_DEPENDENCIES_TO_REMOVE_PACKAGES,sg_i.CORE_TOTAL_LINES,sg_i.CORE_ARTIFACT_COUNT,sg_i.JAVA_IGNORED_CYCLIC_PACKAGES,sg_i.CORE_STRUCTURAL_DEBT_INDEX_COMPONENTS,sg_i.CORE_ACD,sg_i.JAVA_STRUCTURAL_DEBT_INDEX_PACKAGES,sg_i.JAVA_CYCLICITY_PACKAGES,sg_i.CORE_CCD,sg_i.CORE_VIOLATING_COMPONENTS,sg_i.JAVA_PACKAGES,sg_i.JAVA_CYCLIC_PACKAGES,sg_i.CORE_COMPONENTS,sg_i.CORE_MAX_ACD,sg_i.CORE_RACD,sg_i.CORE_COMPONENT_CYCLE_GROUPS,sg_i.CORE_PARSER_DEPENDENCIES_TO_REMOVE_COMPONENTS,sg_i.JAVA_BYTE_CODE_INSTRUCTIONS,sg_i.CORE_STATEMENTS,sg_i.JAVA_BIGGEST_PACKAGE_CYCLE_GROUP,sg_i.CORE_IGNORED_THRESHOLD_VIOLATIONS,sg_i.CORE_SOURCE_ELEMENT_COUNT,sg_i.CORE_IGNORED_CYCLIC_COMPONENTS,sg_i.JAVA_PACKAGE_CYCLE_GROUPS,sg_i.PERCENTAGEOFDEADCODE,sg_i.CORE_CYCLICITY_COMPONENTS,sg_i.CORE_DUPLICATED_LINES,sg_i.JAVA_PARSER_DEPENDENCIES_TO_REMOVE_PACKAGES,sg_i.STRUCTURAL_DEBT_COST,sg_i.CURRENT_VIRTUAL_MODEL,sg_i.VIRTUAL_MODEL_FEATURE_AVAILABLE,sg_i.NUMBER_OF_TASKS,sg_i.NUMBER_OF_UNAPPLICABLE_TASKS,sg_i.NUMBER_OF_RESOLUTIONS,sg_i.NUMBER_OF_UNAPPLICABLE_RESOLUTIONS,sg_i.NUMBER_OF_REFACTORINGS,sg_i.NUMBER_OF_UNAPPLICABLE_REFACTORINGS,sg_i.NUMBER_OF_PARSER_DEPENDENCIES_AFFECTED_BY_REFACTORINGS,sg_i.JAVA_CYCLIC_PACKAGES_PERCENT,sg_i.MAX_MODULE_NCCD,sg_i.ARCHITECTURE_FEATURE_AVAILABLE,sg_i.NUMBER_OF_ISSUES,sg_i.NUMBER_OF_CRITICAL_ISSUES_WITHOUT_RESOLUTION,sg_i.VIOLATING_COMPONENTS_PERCENT,sg_i.UNASSIGNED_COMPONENTS_PERCENT,sg_i.NUMBER_OF_THRESHOLD_VIOLATIONS,sg_i.NUMBER_OF_WORKSPACE_WARNINGS,sg_i.NUMBER_OF_IGNORED_CRITICAL_ISSUES
AVo80_LpOQHNsFaZlkpy,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVo80_LpOQHNsFaZlkpo,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVo80_K6OQHNsFaZlknp,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVo80_K6OQHNsFaZlkmy,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVo80_K6OQHNsFaZlkmo,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVo80_K6OQHNsFaZlkkp,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVo80_KbOQHNsFaZlkjy,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVo80_KbOQHNsFaZlkhz,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVo80_KbOQHNsFaZlkhp,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVo80_KbOQHNsFaZlkgy,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVo80_JsOQHNsFaZlkez,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVo80_JsOQHNsFaZlkep,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVo80_I9OQHNsFaZlkcX,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVo80_I9OQHNsFaZlkZ4,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVo80_I9OQHNsFaZlkY-,2490,24.7,,21.5,,2.1,,"1=756,2=258,4=91,6=44,8=10,10=7,12=16","0=21,5=15,10=23,20=21,30=12,60=5,90=4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,59.0,445,,1532,130,22,6.2,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""2"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""268"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""1154"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-05-31T08:49:05+0000""}]",,,,,1154,2,269,553,313,17,,,,,,,0,1154,0,0,,,,,,,,,,,,13597,,1.0,374460,3.6,0.0,1095,,0,,,,,,,,,,,ERROR,45,,225,,4.0,,,14,,250,,5.0,,24516,,12482,java=12482,,116,101,9,1200,15,7080,,5616,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
